0, -2.99987, -0.829935, 0.141254
0.01, -3.00816, -0.828523, 0.133033
0.02, -3.01645, -0.827192, 0.124817
0.03, -3.02472, -0.825944, 0.116605
0.04, -3.03298, -0.824778, 0.108398
0.05, -3.04123, -0.823694, 0.100195
0.06, -3.04947, -0.822692, 0.0919965
0.07, -3.05769, -0.821772, 0.0838015
0.08, -3.06591, -0.820934, 0.0756098
0.09, -3.07412, -0.820178, 0.0674217
0.1, -3.08232, -0.819504, 0.0592363
0.11, -3.09052, -0.818911, 0.0510539
0.12, -3.09871, -0.818401, 0.0428737
0.13, -3.10689, -0.817972, 0.034696
0.14, -3.11507, -0.817625, 0.0265202
0.15, -3.12325, -0.81736, 0.0183459
0.16, -3.13142, -0.817177, 0.0101731
0.17, -3.13959, -0.817075, 0.00200144
0.18, -3.14776, -0.817055, -0.00616937
0.19, -3.15593, -0.817117, -0.0143395
0.2, -3.1641, -0.81726, -0.0225092
0.21, -3.17228, -0.817485, -0.0306788
0.22, -3.18045, -0.817792, -0.0388487
0.23, -3.18863, -0.81818, -0.0470192
0.24, -3.19681, -0.818651, -0.0551903
0.25, -3.205, -0.819202, -0.0633624
0.26, -3.21319, -0.819836, -0.0715358
0.27, -3.22139, -0.820551, -0.0797106
0.28, -3.22959, -0.821348, -0.0878871
0.29, -3.23781, -0.822227, -0.0960658
0.3, -3.24603, -0.823188, -0.104247
0.31, -3.25426, -0.82423, -0.11243
0.32, -3.2625, -0.825355, -0.120616
0.33, -3.27076, -0.826561, -0.128805
0.34, -3.27902, -0.827849, -0.136998
0.35, -3.2873, -0.829219, -0.145193
0.36, -3.29559, -0.830671, -0.153393
0.37, -3.3039, -0.832205, -0.161596
0.38, -3.31222, -0.833821, -0.169803
0.39, -3.32056, -0.835519, -0.178014
0.4, -3.32892, -0.837299, -0.186229
0.41, -3.33729, -0.839161, -0.194449
0.42, -3.34568, -0.841106, -0.202674
0.43, -3.35409, -0.843132, -0.210903
0.44, -3.36252, -0.845241, -0.219137
0.45, -3.37098, -0.847433, -0.227376
0.46, -3.37945, -0.849707, -0.23562
0.47, -3.38795, -0.852063, -0.243869
0.48, -3.39647, -0.854501, -0.252124
0.49, -3.40501, -0.857023, -0.260383
0.5, -3.41358, -0.859627, -0.268648
0.51, -3.42218, -0.862313, -0.276918
0.52, -3.4308, -0.865082, -0.285194
0.53, -3.43945, -0.867934, -0.293475
0.54, -3.44813, -0.870869, -0.301761
0.55, -3.45684, -0.873887, -0.310052
0.56, -3.46558, -0.876987, -0.318348
0.57, -3.47435, -0.880171, -0.326649
0.58, -3.48315, -0.883437, -0.334956
0.59, -3.49199, -0.886787, -0.343266
0.6, -3.50085, -0.890219, -0.351582
0.61, -3.50976, -0.893735, -0.359902
0.62, -3.51869, -0.897334, -0.368226
0.63, -3.52767, -0.901016, -0.376554
0.64, -3.53668, -0.904782, -0.384885
0.65, -3.54572, -0.908631, -0.39322
0.66, -3.55481, -0.912563, -0.401558
0.67, -3.56394, -0.916578, -0.409899
0.68, -3.5731, -0.920677, -0.418242
0.69, -3.58231, -0.92486, -0.426587
0.7, -3.59156, -0.929126, -0.434933
0.71, -3.60085, -0.933475, -0.443281
0.72, -3.61018, -0.937908, -0.451629
0.73, -3.61956, -0.942424, -0.459977
0.74, -3.62899, -0.947024, -0.468324
0.75, -3.63846, -0.951707, -0.476671
0.76, -3.64797, -0.956474, -0.485015
0.77, -3.65754, -0.961324, -0.493357
0.78, -3.66715, -0.966258, -0.501696
0.79, -3.67681, -0.971275, -0.510031
0.8, -3.68653, -0.976375, -0.518362
0.81, -3.69629, -0.981559, -0.526686
0.82, -3.70611, -0.986825, -0.535005
0.83, -3.71597, -0.992175, -0.543316
0.839999, -3.7259, -0.997609, -0.551618
0.849999, -3.73587, -1.00312, -0.559912
0.859999, -3.7459, -1.00872, -0.568195
0.869999, -3.75599, -1.01441, -0.576467
0.879999, -3.76613, -1.02017, -0.584726
0.889999, -3.77634, -1.02602, -0.592971
0.899999, -3.7866, -1.03195, -0.601201
0.909999, -3.79692, -1.03796, -0.609415
0.919999, -3.8073, -1.04405, -0.617612
0.929999, -3.81774, -1.05023, -0.625789
0.939999, -3.82824, -1.05649, -0.633947
0.949999, -3.8388, -1.06283, -0.642082
0.959999, -3.84943, -1.06925, -0.650193
0.969999, -3.86012, -1.07575, -0.65828
0.979999, -3.87088, -1.08233, -0.666339
0.989999, -3.8817, -1.089, -0.674371
0.999999, -3.89259, -1.09574, -0.682371
1.01, -3.90355, -1.10256, -0.69034
1.02, -3.91458, -1.10947, -0.698275
1.03, -3.92567, -1.11645, -0.706174
1.04, -3.93684, -1.12351, -0.714034
1.05, -3.94807, -1.13065, -0.721855
1.06, -3.95938, -1.13787, -0.729633
1.07, -3.97076, -1.14517, -0.737367
1.08, -3.98221, -1.15254, -0.745054
1.09, -3.99373, -1.15999, -0.752692
1.1, -4.00533, -1.16752, -0.760278
1.11, -4.01701, -1.17512, -0.76781
1.12, -4.02876, -1.1828, -0.775286
1.13, -4.04059, -1.19055, -0.782702
1.14, -4.05249, -1.19838, -0.790057
1.15, -4.06448, -1.20628, -0.797346
1.16, -4.07654, -1.21425, -0.804568
1.17, -4.08868, -1.2223, -0.81172
1.18, -4.10091, -1.23042, -0.818798
1.19, -4.11321, -1.2386, -0.825799
1.2, -4.1256, -1.24686, -0.832721
1.21, -4.13807, -1.25519, -0.83956
1.22, -4.15062, -1.26358, -0.846313
1.23, -4.16325, -1.27205, -0.852976
1.24, -4.17597, -1.28058, -0.859546
1.25, -4.18878, -1.28917, -0.86602
1.26, -4.20167, -1.29783, -0.872394
1.27, -4.21465, -1.30656, -0.878664
1.28, -4.22772, -1.31534, -0.884827
1.29, -4.24087, -1.32419, -0.890879
1.3, -4.25411, -1.3331, -0.896815
1.31, -4.26744, -1.34207, -0.902633
1.32, -4.28086, -1.3511, -0.908328
1.33, -4.29437, -1.36018, -0.913896
1.34, -4.30797, -1.36932, -0.919333
1.35, -4.32167, -1.37851, -0.924635
1.36, -4.33545, -1.38776, -0.929797
1.37, -4.34933, -1.39706, -0.934815
1.38, -4.3633, -1.4064, -0.939685
1.39, -4.37736, -1.4158, -0.944402
1.4, -4.39152, -1.42524, -0.948962
1.41, -4.40578, -1.43473, -0.953361
1.42, -4.42012, -1.44427, -0.957593
1.43, -4.43457, -1.45384, -0.961655
1.44, -4.4491, -1.46346, -0.96554
1.45, -4.46374, -1.47312, -0.969245
1.46, -4.47847, -1.48281, -0.972765
1.47, -4.4933, -1.49254, -0.976095
1.48, -4.50822, -1.5023, -0.97923
1.49, -4.52325, -1.51209, -0.982166
1.5, -4.53837, -1.52191, -0.984896
1.51, -4.55359, -1.53176, -0.987417
1.52, -4.5689, -1.54163, -0.989724
1.53, -4.58432, -1.55153, -0.99181
1.54, -4.59983, -1.56145, -0.993672
1.55, -4.61545, -1.57139, -0.995305
1.56, -4.63116, -1.58134, -0.996703
1.57, -4.64698, -1.59131, -0.997861
1.58, -4.66289, -1.60128, -0.998775
1.59, -4.6789, -1.61127, -0.999439
1.6, -4.69501, -1.62127, -0.999849
1.61, -4.71123, -1.63126, -0.999999
1.62, -4.72754, -1.64126, -0.999885
1.63, -4.74395, -1.65126, -0.999502
1.64, -4.76046, -1.66126, -0.998845
1.65, -4.77708, -1.67125, -0.997908
1.66, -4.79379, -1.68123, -0.996689
1.67, -4.8106, -1.69119, -0.995181
1.68, -4.82751, -1.70114, -0.99338
1.69, -4.84453, -1.71108, -0.991283
1.7, -4.86164, -1.72099, -0.988883
1.71, -4.87885, -1.73088, -0.986178
1.72, -4.89616, -1.74074, -0.983162
1.73, -4.91356, -1.75057, -0.979833
1.74, -4.93107, -1.76037, -0.976185
1.75, -4.94867, -1.77013, -0.972215
1.76, -4.96637, -1.77986, -0.967919
1.77, -4.98417, -1.78953, -0.963294
1.78, -5.00207, -1.79917, -0.958336
1.79, -5.02006, -1.80875, -0.953042
1.8, -5.03815, -1.81828, -0.947409
1.81, -5.05633, -1.82776, -0.941433
1.82, -5.07461, -1.83717, -0.935113
1.83, -5.09298, -1.84652, -0.928446
1.84, -5.11144, -1.85581, -0.921429
1.85, -5.13, -1.86502, -0.91406
1.86, -5.14865, -1.87416, -0.906337
1.87, -5.16739, -1.88322, -0.898259
1.88, -5.18622, -1.89221, -0.889825
1.89, -5.20515, -1.9011, -0.881032
1.9, -5.22416, -1.90991, -0.87188
1.91, -5.24326, -1.91863, -0.862368
1.92, -5.26244, -1.92726, -0.852496
1.93, -5.28172, -1.93578, -0.842264
1.94, -5.30107, -1.94421, -0.831672
1.95, -5.32052, -1.95252, -0.820719
1.96, -5.34004, -1.96073, -0.809408
1.97, -5.35965, -1.96882, -0.797739
1.98, -5.37934, -1.9768, -0.785714
1.99, -5.3991, -1.98466, -0.773332
2, -5.41895, -1.99239, -0.760598
2.01, -5.43887, -2, -0.747513
2.02, -5.45887, -2.00747, -0.73408
2.03, -5.47895, -2.01481, -0.720301
2.04, -5.4991, -2.02202, -0.706179
2.05, -5.51932, -2.02908, -0.691719
2.06, -5.53961, -2.036, -0.676925
2.07, -5.55997, -2.04276, -0.661799
2.08, -5.5804, -2.04938, -0.646348
2.09, -5.60089, -2.05585, -0.630576
2.1, -5.62145, -2.06215, -0.614488
2.11, -5.64207, -2.0683, -0.598089
2.12, -5.66275, -2.07428, -0.581387
2.13, -5.6835, -2.08009, -0.564386
2.14, -5.7043, -2.08573, -0.547094
2.15, -5.72515, -2.09121, -0.529517
2.16, -5.74607, -2.0965, -0.511663
2.17, -5.76703, -2.10162, -0.493539
2.18, -5.78805, -2.10655, -0.475153
2.19, -5.80911, -2.1113, -0.456513
2.2, -5.83023, -2.11587, -0.437628
2.21, -5.85139, -2.12025, -0.418506
2.22, -5.87259, -2.12443, -0.399157
2.23, -5.89383, -2.12842, -0.37959
2.24, -5.91512, -2.13222, -0.359814
2.25, -5.93644, -2.13582, -0.33984
2.26, -5.9578, -2.13922, -0.319677
2.27, -5.97919, -2.14241, -0.299336
2.28, -6.00061, -2.14541, -0.278827
2.29, -6.02207, -2.14819, -0.258161
2.3, -6.04355, -2.15078, -0.237349
2.31, -6.06506, -2.15315, -0.216403
2.32, -6.08659, -2.15531, -0.195333
2.33, -6.10814, -2.15727, -0.174151
2.34, -6.12971, -2.15901, -0.15287
2.35, -6.1513, -2.16054, -0.131499
2.36, -6.17291, -2.16185, -0.110052
2.37, -6.19453, -2.16295, -0.0885411
2.38, -6.21616, -2.16384, -0.0669777
2.39, -6.2378, -2.16451, -0.0453739
2.4, -6.25944, -2.16496, -0.0237422
2.41, -6.28109, -2.1652, -0.00209457
2.42, -6.30274, -2.16522, 0.0195559
2.43, -6.32439, -2.16502, 0.0411977
2.44, -6.34605, -2.16461, 0.0628183
2.45, -6.36769, -2.16398, 0.0844052
2.46, -6.38933, -2.16314, 0.105946
2.47, -6.41096, -2.16208, 0.127429
2.48, -6.43258, -2.16081, 0.148842
2.49, -6.45419, -2.15932, 0.170173
2.5, -6.47578, -2.15762, 0.19141
2.51, -6.49736, -2.1557, 0.212541
2.52, -6.51892, -2.15358, 0.233554
2.53, -6.54045, -2.15124, 0.254439
2.54, -6.56196, -2.1487, 0.275183
2.55, -6.58345, -2.14594, 0.295775
2.56, -6.60491, -2.14299, 0.316204
2.57, -6.62634, -2.13982, 0.336461
