0, 10, 3.13435
1, 50, 6.84557
2, 70, 9.55843
3, 50, 12.8865
4, 50, 15.8308
5, 60, 18.7821
6, 30, 21.8543
7, 40, 24.865
8, 20, 27.9627
9, 50, 31.0619
10, 20, 34.2032
11, 70, 36.8289
12, 40, 40.5586
13, 10, 43.6338
14, 50, 46.6487
15, 70, 49.6936
16, 60, 52.6105
17, 50, 55.7004
18, 20, 58.7238
19, 30, 61.7139
20, 60, 64.8092
21, 30, 68.0451
22, 60, 70.9621
23, 60, 73.9314
24, 40, 77.246
25, 70, 80.1355
26, 50, 83.3445
27, 80, 86.1222
28, 80, 88.4187
29, 40, 92.7606
30, 70, 95.7516
31, 10, 99.2728
32, 30, 103.801
33, 70, 106.635
34, 60, 109.471
35, 70, 112.259
36, 60, 115.209
37, 60, 118.197
38, 30, 121.598
39, 60, 124.476
40, 50, 127.569
41, 80, 130.415
42, 60, 133.414
43, 40, 136.845
44, 90, 139.739
45, 50, 142.772
46, 90, 145.662
47, 70, 148.692
48, 80, 151.683
49, 40, 154.753
50, 40, 157.778
51, 80, 160.426
52, 70, 162.995
53, 60, 165.883
54, 70, 168.584
55, 70, 171.124
56, 70, 173.661
57, 20, 178.142
58, 50, 181.226
59, 20, 184.252
60, 60, 187.072
61, 70, 190.1
62, 90, 193.013
63, 60, 195.695
64, 60, 198.701
65, 70, 201.472
66, 60, 204.386
67, 50, 207.231
68, 30, 210.473
69, 70, 213.556
70, 70, 216.574
71, 90, 219.461
72, 80, 221.786
73, 40, 225.759
74, 80, 228.628
75, 80, 231.403
76, 90, 233.74
77, 40, 238.108
78, 30, 240.985
79, 60, 243.963
80, 70, 246.65
81, 50, 249.837
82, 10, 252.978
83, 30, 255.801
84, 50, 259.217
85, 90, 261.962
86, 50, 264.978
87, 90, 267.635
88, 80, 270.61
89, 80, 273.366
90, 70, 276.373
91, 100, 278.771
92, 80, 281.78
93, 70, 284.757
94, 90, 287.437
95, 90, 290.039
96, 50, 293.346
97, 30, 296.588
98, 90, 298.797
99, 40, 302.579
100, 90, 305.089
101, 90, 307.664
102, 90, 310.077
103, 70, 313.117
104, 80, 315.828
105, 100, 317.944
106, 90, 320.308
107, 60, 323.79
108, 10, 326.947
109, 50, 329.692
110, 30, 332.437
111, 60, 335.721
112, 80, 338.301
113, 60, 341.247
114, 50, 343.948
115, 70, 346.7
116, 0, 350.107
117, 50, 353.402
118, 10, 356.526
119, 90, 358.85
120, 70, 361.924
121, 90, 364.112
122, 20, 367.147
123, 50, 370.277
124, 40, 372.654
125, 90, 375.058
126, 70, 378.205
127, 80, 380.867
128, 90, 383.051
129, 70, 385.836
130, 30, 388.413
131, 90, 390.398
132, 40, 393.026
133, 0, 396.477
134, 70, 398.769
135, 70, 401.45
136, 50, 404.418
137, 60, 406.918
138, 90, 409.285
139, 60, 412.829
140, 30, 415.43
141, 90, 417.544
142, 90, 419.399
143, 60, 422.479
144, 70, 425.211
145, 70, 427.786
146, 90, 429.93
147, 90, 432.014
148, 90, 433.936
149, 80, 436.344
150, 70, 439.3
151, 60, 442.554
152, 40, 445.933
153, 60, 448.319
154, 40, 450.527
155, 60, 453.257
156, 60, 455.709
157, 50, 457.645
158, 80, 459.799
159, 60, 462.388
160, 60, 465.268
161, 40, 467.974
162, 80, 470.289
163, 60, 473.12
164, 40, 475.29
165, 70, 478.08
166, 90, 480.152
167, 60, 483.243
168, 60, 485.588
169, 60, 488.469
170, 70, 490.472
171, 40, 493.762
172, 60, 496.423
173, 60, 498.986
174, 60, 501.622
175, 50, 504.496
176, 50, 506.844
177, 30, 509.87
178, 80, 512.053
179, 100, 513.51
180, 80, 515.931
181, 80, 518.044
182, 80, 520.097
183, 80, 522.351
184, 60, 525.221
185, 70, 527.717
186, 100, 529.705
187, 80, 531.849
188, 60, 535.204
189, 80, 537.335
190, 80, 539.529
191, 70, 542.094
192, 80, 544.186
193, 100, 545.52
194, 80, 547.629
195, 80, 549.653
196, 60, 552.382
197, 70, 554.488
198, 80, 557.053
199, 80, 559.046
200, 60, 561.76
201, 80, 564.195
202, 100, 565.422
203, 70, 567.986
204, 60, 570.488
205, 70, 572.707
206, 70, 575.249
207, 70, 577.399
208, 80, 579.382
209, 50, 582.141
210, 90, 584.174
211, 70, 586.122
212, 100, 588.3
213, 80, 590.123
214, 70, 591.995
215, 80, 594.013
216, 100, 596.597
217, 80, 598.149
218, 100, 600.151
219, 50, 602.876
220, 70, 605.058
221, 70, 607.153
222, 70, 609.128
223, 100, 611.271
224, 100, 612.71
225, 40, 615.058
226, 50, 617.574
227, 100, 619.366
228, 100, 620.955
229, 60, 623.44
230, 80, 625.087
231, 90, 626.365
232, 60, 628.692
233, 100, 630.301
234, 80, 632.089
235, 80, 633.827
236, 60, 636.455
237, 100, 638.357
238, 100, 640.079
239, 80, 641.475
240, 100, 643.186
241, 100, 644.997
242, 70, 646.843
243, 90, 648.132
244, 70, 649.952
245, 100, 651.324
246, 80, 652.909
247, 70, 654.93
248, 70, 656.643
249, 100, 658.674
250, 100, 660.792
251, 100, 662.316
252, 100, 664.287
253, 100, 665.987
254, 90, 667.268
255, 90, 668.35
256, 90, 669.42
257, 70, 671.098
258, 100, 672.502
259, 60, 674.391
260, 100, 675.647
261, 100, 677.234
262, 100, 678.657
263, 100, 680.453
264, 100, 681.732
265, 100, 683.028
266, 100, 684.263
267, 100, 685.515
268, 100, 686.961
269, 100, 688.094
270, 100, 689.177
271, 100, 689.983
272, 80, 691.235
273, 100, 691.884
274, 100, 692.385
275, 100, 692.945
276, 70, 695.035
277, 100, 696.224
278, 100, 697.526
279, 100, 698.422
280, 100, 699.301
281, 100, 700.45
282, 100, 701.37
283, 100, 702.186
284, 100, 703.303
285, 100, 704.078
286, 100, 705.585
287, 100, 706.467
288, 100, 707.542
289, 100, 708.259
290, 100, 709.571
291, 100, 710.54
292, 100, 711.724
293, 100, 712.939
294, 100, 713.784
295, 100, 714.726
296, 100, 715.746
297, 100, 716.759
298, 100, 717.758
299, 100, 718.802
300, 100, 720.011
301, 100, 720.602
302, 100, 721.618
303, 100, 722.557
304, 100, 723.24
305, 100, 724.097
306, 100, 724.643
307, 100, 725.29
308, 100, 726.295
309, 100, 727.013
310, 100, 727.896
311, 100, 728.432
312, 100, 729.059
313, 100, 729.95
314, 100, 730.7
315, 100, 731.472
316, 100, 732.299
317, 100, 733.099
318, 100, 733.68
319, 100, 734.51
320, 100, 735.13
321, 100, 736.069
322, 100, 736.929
323, 100, 737.57
324, 100, 738.273
325, 100, 738.968
326, 100, 739.495
327, 100, 740.153
328, 100, 740.837
329, 100, 741.558
330, 100, 741.944
331, 100, 742.796
332, 100, 743.616
333, 100, 744.267
334, 100, 744.786
335, 100, 745.31
336, 100, 745.797
337, 100, 746.258
338, 100, 746.593
339, 100, 747.039
340, 100, 747.899
341, 100, 748.373
342, 100, 748.708
343, 100, 749.262
344, 100, 749.788
