-0.433013, 0.25
0.216506, -0.125
0.541266, -0.3125
0.270633, 0.34375
0.135316, 0.671875
-0.365354, 0.0859375
-0.182677, 0.542969
-0.0913386, 0.771484
-0.478682, 0.135742
-0.672354, -0.182129
-0.76919, -0.341064
-0.817608, -0.420532
-0.841816, -0.460266
-0.420908, 0.269867
-0.210454, 0.634933
-0.53824, 0.0674668
-0.26912, 0.533733
0.298453, 0.0168667
-0.283786, -0.241567
-0.574906, -0.370783
-0.287453, 0.314608
-0.576739, -0.0926958
-0.28837, 0.453652
0.288828, -0.023174
-0.288599, -0.261587
-0.577312, -0.380793
-0.288656, 0.309603
-0.577341, -0.0951983
0.144342, -0.297599
-0.360842, -0.3988
-0.180421, 0.3006
-0.523223, -0.0996998
-0.261612, 0.45015
0.302207, -0.024925
0.584116, -0.262463
-0.140955, -0.381231
-0.0704773, 0.309384
-0.468251, -0.0953078
-0.667138, -0.297654
-0.333569, 0.351173
-0.166785, 0.675587
-0.0833923, 0.837793
-0.474709, 0.168897
-0.670367, -0.165552
-0.768196, -0.332776
-0.817111, -0.416388
-0.408555, 0.291806
0.228735, -0.104097
0.114367, 0.447951
-0.375829, -0.0260242
-0.620927, -0.263012
-0.310464, 0.368494
0.277781, -0.065753
-0.294122, -0.282876
-0.147061, 0.358562
0.359482, -0.0707192
-0.253272, -0.28536
-0.126636, 0.35732
-0.496331, -0.0713398
-0.681178, -0.28567
0.0924237, -0.392835
0.0462118, 0.303583
-0.409907, -0.0982087
0.228059, -0.299104
0.11403, 0.350448
-0.375998, -0.0747761
0.245014, -0.287388
0.55552, -0.393694
-0.155253, -0.446847
0.355386, -0.473424
0.610706, -0.486712
0.738366, -0.493356
0.369183, 0.253322
-0.248421, -0.123339
0.308802, -0.311669
-0.278612, -0.405835
-0.572319, -0.452917
-0.719172, -0.476459
-0.792599, -0.488229
-0.396299, 0.255885
-0.19815, 0.627943
-0.532088, 0.0639714
-0.266044, 0.531986
-0.133022, 0.765993
-0.0665109, 0.882996
-0.0332555, 0.941498
-0.44964, 0.220749
-0.657833, -0.139625
-0.761929, -0.319813
-0.380965, 0.340094
-0.623495, -0.0799531
0.121265, -0.289977
0.493645, -0.394988
-0.18619, -0.447494
-0.526108, -0.473747
-0.263054, 0.263126
-0.131527, 0.631563
0.367249, 0.0657816
0.616637, -0.217109
0.741331, -0.358555
0.803678, -0.429277
-0.0311735, -0.464639
-0.448599, -0.482319
-0.657312, -0.49116
0.104356, -0.49558
0.485191, -0.49779
0.675608, -0.498895
0.770817, -0.499448
0.818421, -0.499724
0.409211, 0.250138
0.637618, -0.124931
0.751822, -0.312466
0.808923, -0.406233
0.837474, -0.453116
-0.0142755, -0.476558
-0.44015, -0.488279
-0.653088, -0.494139
-0.759557, -0.49707
-0.379778, 0.251465
-0.622902, -0.124267
-0.744464, -0.312134
-0.805245, -0.406067
0.0303904, -0.453033
0.448208, -0.476517
-0.208909, -0.488258
-0.537467, -0.494129
0.164279, -0.497065
-0.350873, -0.498532
-0.175437, 0.250734
-0.520731, -0.124633
-0.693378, -0.312316
0.0863236, -0.406158
-0.389851, -0.453079
-0.194925, 0.27346
-0.530475, -0.11327
-0.265238, 0.443365
-0.565632, -0.0283174
-0.282816, 0.485841
-0.574421, -0.0070793
-0.28721, 0.49646
-0.143605, 0.74823
-0.504815, 0.124115
-0.68542, -0.187942
-0.34271, 0.406029
0.261658, -0.0469856
0.130829, 0.476507
0.0654144, 0.738254
-0.400306, 0.119127
-0.633165, -0.190437
-0.749595, -0.345218
-0.80781, -0.422609
0.0291075, -0.461305
0.447566, -0.480652
0.223783, 0.259674
0.544904, -0.120163
0.705465, -0.310082
-0.0802803, -0.405041
0.392873, -0.45252
0.196436, 0.27374
0.531231, -0.11313
0.265615, 0.443435
0.132808, 0.721717
0.0664039, 0.860859
0.466215, 0.180429
0.233107, 0.590215
0.549566, 0.0451073
0.707796, -0.227446
0.353898, 0.386277
0.609962, -0.0568616
-0.128032, -0.278431
0.368997, -0.389215
0.184498, 0.305392
0.0922492, 0.652696
0.0461246, 0.826348
0.0230623, 0.913174
0.444544, 0.206587
0.655285, -0.146707
-0.10537, -0.323353
-0.485698, -0.411677
-0.242849, 0.294162
-0.121424, 0.647081
0.3723, 0.0735404
-0.246863, -0.21323
-0.123431, 0.393385
-0.0617156, 0.696693
-0.463871, 0.0983463
-0.231935, 0.549173
-0.54898, 0.0245866
0.158523, -0.237707
0.512274, -0.368853
-0.176876, -0.434427
0.344575, -0.467213
0.6053, -0.483607
0.30265, 0.258197
0.151325, 0.629098
0.508675, 0.0645491
-0.178675, -0.217725
-0.0893376, 0.391137
-0.0446688, 0.695569
0.410678, 0.0977843
0.205339, 0.548892
0.10267, 0.774446
-0.381678, 0.137223
-0.623852, -0.181388
-0.744939, -0.340694
0.0605434, -0.420347
0.0302717, 0.289826
-0.417877, -0.105087
-0.208938, 0.447457
-0.104469, 0.723728
-0.485247, 0.111864
0.190389, -0.194068
0.528207, -0.347034
0.697116, -0.423517
0.781571, -0.461759
